id;year;month;municipality_code_ibge;municipality_name;dengue_cases;chikungunya_cases;zika_cases;total_cases;estimated_population;rainfall_mm;average_humidity;average_temperature
76063;2019.0;4.0;1507300;São Félix do Xingu;0;0;0;0;26484.0;274.7;84.8;
76064;2019.0;4.0;1507904;Soure;0;0;0;0;9360.0;;90.8;26.6
76065;2019.0;4.0;1508035;Tracuateua;0;0;0;0;10705.0;623.2;90.2;26.1
76066;2019.0;4.0;1508100;Tucuruí;0;0;0;0;34412.0;486.9;84.7;26.8
76067;2019.0;4.0;1600105;Amapá;0;0;0;0;2579.0;;;
76068;2019.0;4.0;1600303;Macapá;0;0;0;0;149531.0;361.2;87.9;26.4
76069;2019.0;4.0;1702109;Araguaína;0;0;0;0;72039.0;220.7;84.3;26.1
76070;2019.0;4.0;1709500;Gurupi;0;0;0;0;36801.0;;;
76071;2019.0;4.0;1716505;Pedro Afonso;0;0;0;0;5847.0;283.2;82.4;27.1
76072;2019.0;4.0;1716604;Peixe;0;0;0;0;5346.0;171.7;80.4;26.9
76073;2019.0;4.0;1718204;Porto Nacional;0;0;0;0;29950.0;157.1;79.4;27.6
76074;2019.0;4.0;1720903;Taguatinga;0;0;0;0;6680.0;186.0;74.0;26.1
76075;2019.0;4.0;1721000;Palmas;0;0;0;0;129424.0;227.7;78.6;27.3
76076;2019.0;4.0;2100501;Alto Parnaíba;0;0;0;0;4381.0;153.1;82.0;26.7
76077;2019.0;4.0;2101202;Bacabal;0;0;0;0;38964.0;;;
76078;2019.0;4.0;2101400;Balsas;0;0;0;0;36996.0;68.2;75.5;27.1
76079;2019.0;4.0;2101608;Barra do Corda;0;0;0;0;36839.0;163.8;82.9;27.3
76080;2019.0;4.0;2102804;Carolina;0;0;0;0;9989.0;163.4;84.8;
76081;2019.0;4.0;2103000;Caxias;0;0;0;0;60143.0;362.7;81.7;
76082;2019.0;4.0;2103208;Chapadinha;0;0;0;0;31620.0;523.3;89.2;26.5
76083;2019.0;4.0;2103505;Colinas;0;0;0;0;16331.0;160.4;86.1;26.4
76084;2019.0;4.0;2105302;Imperatriz;0;0;0;0;110137.0;322.0;86.2;27.5
76085;2019.0;4.0;2111300;São Luís;0;0;0;0;406974.0;433.7;;
76086;2019.0;4.0;2112407;Turiaçu;0;0;0;0;11177.0;599.9;88.7;26.3
76087;2019.0;4.0;2114007;Zé Doca;0;0;0;0;16234.0;337.7;85.0;26.8
76088;2019.0;4.0;2200202;Água Branca;0;0;0;0;7530.0;21.8;75.0;
76089;2019.0;4.0;2201903;Bom Jesus;0;0;0;0;12197.0;144.7;84.7;17.0
76090;2019.0;4.0;2202505;Caracol;0;0;0;0;4510.0;28.7;;
76091;2019.0;4.0;2203909;Floriano;0;0;0;0;26074.0;200.8;80.5;27.5
76092;2019.0;4.0;2207801;Paulistana;0;0;0;0;10470.0;;;
76093;2019.0;4.0;2208007;Picos;0;0;0;0;36224.0;172.8;76.8;26.9
76094;2019.0;4.0;2208403;Piripiri;0;0;0;0;26741.0;525.0;92.4;26.1
76095;2019.0;4.0;2210003;São João do Piauí;0;0;0;0;9739.0;121.5;74.0;27.3
76096;2019.0;4.0;2211001;Teresina;0;0;0;0;355470.0;349.2;;
76097;2019.0;4.0;2301901;Barbalha;0;0;0;0;29531.0;139.9;88.7;25.8
76098;2019.0;4.0;2304400;Fortaleza;0;0;0;0;1034611.0;430.4;87.9;26.7
76099;2019.0;4.0;2305100;Guaramiranga;0;0;0;0;3389.0;281.2;96.0;21.5
76100;2019.0;4.0;2305506;Iguatu;0;0;0;0;44117.0;238.8;;
76101;2019.0;4.0;2307007;Jaguaruana;0;0;0;0;14412.0;83.0;92.4;26.9
76102;2019.0;4.0;2307304;Juazeiro do Norte;0;0;0;0;113276.0;;;
76103;2019.0;4.0;2308708;Morada Nova;0;0;0;0;28744.0;96.2;89.2;26.7
76104;2019.0;4.0;2311306;Quixadá;0;0;0;0;36341.0;;;
76105;2019.0;4.0;2311405;Quixeramobim;0;0;0;0;34179.0;131.4;85.6;26.3
76106;2019.0;4.0;2312908;Sobral;0;0;0;0;84238.0;249.2;88.8;26.1
76107;2019.0;4.0;2313302;Tauá;0;0;0;0;27061.0;140.8;83.2;25.7
76108;2019.0;4.0;2314102;Viçosa do Ceará;0;0;0;0;22760.0;;;
76109;2019.0;4.0;2401008;Apodi;0;0;0;0;16745.0;127.1;84.1;26.6
76110;2019.0;4.0;2401701;Bom Jesus;0;0;0;0;4469.0;144.7;84.7;17.0
76111;2019.0;4.0;2403004;Cruzeta;0;0;0;0;3639.0;136.7;83.2;27.1
76112;2019.0;4.0;2407104;Macaíba;0;0;0;0;38169.0;;;
76113;2019.0;4.0;2407807;Monte Alegre;0;0;0;0;10024.0;426.4;84.7;26.4
76114;2019.0;4.0;2408102;Natal;0;0;0;0;337029.0;470.8;81.5;27.4
76115;2019.0;4.0;2408300;Nova Cruz;0;0;0;0;14199.0;;;
76116;2019.0;4.0;2409332;Santa Maria;0;0;0;0;2208.0;210.4;85.5;20.8
76117;2019.0;4.0;2411205;Santa Cruz;0;0;0;0;17091.0;211.8;;
76118;2019.0;4.0;2413003;São Vicente;0;0;0;0;3039.0;;92.4;23.5
76119;2019.0;4.0;2413508;Serrinha;0;0;0;0;3098.0;41.5;83.4;
76120;2019.0;4.0;2500106;Água Branca;0;0;0;0;4434.0;21.8;75.0;
76121;2019.0;4.0;2501104;Areia;0;0;0;0;10203.0;131.4;87.8;23.8
76122;2019.0;4.0;2501906;Belém;0;0;0;0;7291.0;493.7;90.5;26.7
76123;2019.0;4.0;2502151;Boa Vista;0;0;0;0;2768.0;6.6;57.5;30.5
76124;2019.0;4.0;2502201;Bom Jesus;0;0;0;0;1065.0;144.7;84.7;17.0
76125;2019.0;4.0;2504009;Campina Grande;0;0;0;0;183901.0;87.9;84.2;24.7
76126;2019.0;4.0;2506301;Guarabira;0;0;0;0;24270.0;;;
76127;2019.0;4.0;2507507;João Pessoa;0;0;0;0;377756.0;182.7;80.0;28.0
76128;2019.0;4.0;2509701;Monteiro;0;0;0;0;17629.0;105.1;69.5;25.7
76129;2019.0;4.0;2510808;Patos;0;0;0;0;45320.0;96.8;72.6;27.2
76130;2019.0;4.0;2513208;Santa Cruz;0;0;0;0;2684.0;211.8;;
76131;2019.0;4.0;2603009;Cabrobó;0;0;0;0;13057.0;9.4;61.8;27.9
76132;2019.0;4.0;2606002;Garanhuns;0;0;0;0;61356.0;42.6;;
76133;2019.0;4.0;2606200;Goiana;0;0;0;0;41466.0;;;
76134;2019.0;4.0;2609501;Nazaré da Mata;0;0;0;0;12651.0;;;
76135;2019.0;4.0;2609600;Olinda;0;0;0;0;153234.0;;;
76136;2019.0;4.0;2609907;Ouricuri;0;0;0;0;32040.0;46.4;75.5;25.8
76137;2019.0;4.0;2611101;Petrolina;0;0;0;0;159256.0;31.2;63.0;28.7
76138;2019.0;4.0;2612455;Santa Cruz;0;0;0;0;6026.0;211.8;;
76139;2019.0;4.0;2614501;Surubim;0;0;0;0;28761.0;47.2;78.7;25.7
76140;2019.0;4.0;2700102;Água Branca;0;0;0;0;8244.0;21.8;75.0;
76141;2019.0;4.0;2700300;Arapiraca;0;0;0;0;96116.0;;;
76142;2019.0;4.0;2700805;Belém;0;0;0;0;2170.0;493.7;90.5;26.7
76143;2019.0;4.0;2704302;Maceió;0;0;0;0;403096.0;154.2;78.0;26.7
76144;2019.0;4.0;2704401;Major Isidoro;0;0;0;0;7538.0;;;
76145;2019.0;4.0;2705002;Mata Grande;0;0;0;0;10531.0;;;
76146;2019.0;4.0;2706307;Palmeira dos Índios;0;0;0;0;30820.0;80.0;76.8;27.0
76147;2019.0;4.0;2706406;Pão de Açúcar;0;0;0;0;10124.0;;;
76148;2019.0;4.0;2707404;Porto de Pedras;0;0;0;0;4183.0;135.5;84.4;27.4
76149;2019.0;4.0;2800308;Aracaju;0;0;0;0;267071.0;124.4;66.1;27.9
76150;2019.0;4.0;2803005;Itabaianinha;0;0;0;0;17052.0;52.5;78.5;26.6
76151;2019.0;4.0;2805703;Propriá;0;0;0;0;11845.0;50.2;77.1;28.1
76152;2019.0;4.0;2900702;Alagoinhas;0;0;0;0;70414.0;93.6;85.1;26.2
76153;2019.0;4.0;2902708;Barra;0;0;0;0;21037.0;71.5;;
76154;2019.0;4.0;2903201;Barreiras;0;0;0;0;70200.0;62.0;;25.6
76155;2019.0;4.0;2903904;Bom Jesus da Lapa;0;0;0;0;27189.0;62.7;68.5;27.8
76156;2019.0;4.0;2905206;Caetité;0;0;0;0;24459.0;63.2;69.2;
76157;2019.0;4.0;2906204;Canarana;0;0;0;0;11409.0;224.5;82.8;25.9
76158;2019.0;4.0;2906303;Canavieiras;0;0;0;0;17067.0;68.0;82.7;
76159;2019.0;4.0;2906907;Caravelas;0;0;0;0;10161.0;200.4;81.2;26.6
76160;2019.0;4.0;2907103;Carinhanha;0;0;0;0;13945.0;59.8;;26.6
76161;2019.0;4.0;2907905;Cipó;0;0;0;0;7585.0;20.2;65.3;27.5
76162;2019.0;4.0;2909307;Correntina;0;0;0;0;15964.0;73.4;;25.1
76163;2019.0;4.0;2909802;Cruz das Almas;0;0;0;0;28010.0;79.1;;
76164;2019.0;4.0;2911808;Guaratinga;0;0;0;0;10775.0;201.9;79.2;26.1
76165;2019.0;4.0;2914604;Irecê;0;0;0;0;31512.0;105.5;;24.9
76166;2019.0;4.0;2914802;Itabuna;0;0;0;0;93345.0;;;
76167;2019.0;4.0;2917201;Ituaçu;0;0;0;0;8692.0;7.0;59.5;25.3
76168;2019.0;4.0;2917508;Jacobina;0;0;0;0;42748.0;270.5;;
76169;2019.0;4.0;2919306;Lençóis;0;0;0;0;5920.0;251.0;77.5;24.8
76170;2019.0;4.0;2921500;Monte Santo;0;0;0;0;24887.0;27.2;72.8;
76171;2019.0;4.0;2921708;Morro do Chapéu;0;0;0;0;18502.0;52.7;76.6;22.7
76172;2019.0;4.0;2922003;Mucuri;0;0;0;0;19098.0;;;
76173;2019.0;4.0;2926004;Remanso;0;0;0;0;18049.0;40.9;67.7;27.5
76174;2019.0;4.0;2930501;Serrinha;0;0;0;0;39114.0;41.5;83.4;
76175;2019.0;4.0;2933307;Vitória da Conquista;0;0;0;0;160658.0;99.7;88.2;22.1
76176;2019.0;4.0;3103405;Araçuaí;0;0;0;0;15703.0;33.3;64.7;27.5
76177;2019.0;4.0;3104007;Araxá;0;0;0;0;47752.0;93.6;75.5;
76178;2019.0;4.0;3104502;Arinos;0;0;0;0;8327.0;157.8;74.1;25.9
76179;2019.0;4.0;3106200;Belo Horizonte;0;0;0;0;1027170.0;84.5;66.6;23.6
76180;2019.0;4.0;3107109;Boa Esperança;0;0;0;0;17576.0;150.2;71.2;25.4
76181;2019.0;4.0;3112109;Caparaó;0;0;0;0;2402.0;149.4;82.2;
76182;2019.0;4.0;3113404;Caratinga;0;0;0;0;43134.0;102.3;81.2;23.6
76183;2019.0;4.0;3113503;Carbonita;0;0;0;0;5248.0;23.7;68.9;24.0
76184;2019.0;4.0;3120904;Curvelo;0;0;0;0;37360.0;24.4;70.6;25.1
76185;2019.0;4.0;3121605;Diamantina;0;0;0;0;24765.0;86.8;;
76186;2019.0;4.0;3122306;Divinópolis;0;0;0;0;106845.0;89.4;75.9;23.1
76187;2019.0;4.0;3126208;Formoso;0;0;0;0;3720.0;152.8;72.3;
76188;2019.0;4.0;3127388;Goianá;0;0;0;0;2356.0;;;
76189;2019.0;4.0;3129806;Ibirité;0;0;0;0;67182.0;108.7;;
76190;2019.0;4.0;3132107;Itacarambi;0;0;0;0;7117.0;;;
76191;2019.0;4.0;3132503;Itamarandiba;0;0;0;0;15398.0;20.6;76.1;22.5
76192;2019.0;4.0;3135209;Januária;0;0;0;0;29351.0;48.6;72.2;25.8
76193;2019.0;4.0;3136207;João Monlevade;0;0;0;0;33244.0;89.0;;
76194;2019.0;4.0;3136702;Juiz de Fora;0;0;0;0;267747.0;175.0;85.9;21.4
76195;2019.0;4.0;3136801;Juramento;0;0;0;0;2272.0;17.5;78.7;23.9
76196;2019.0;4.0;3138203;Lavras;0;0;0;0;47213.0;77.3;74.8;22.2
76197;2019.0;4.0;3139003;Machado;0;0;0;0;16551.0;132.0;84.3;21.9
76198;2019.0;4.0;3140704;Mateus Leme;0;0;0;0;20870.0;;;
76199;2019.0;4.0;3143302;Montes Claros;0;0;0;0;180227.0;41.3;70.0;25.2
76200;2019.0;4.0;3147006;Paracatu;0;0;0;0;39829.0;74.6;77.1;24.4
76201;2019.0;4.0;3147600;Passa Quatro;0;0;0;0;7166.0;95.6;;
76202;2019.0;4.0;3148707;Pedra Azul;0;0;0;0;9188.0;115.8;72.8;
76203;2019.0;4.0;3151206;Pirapora;0;0;0;0;23417.0;52.2;;
76204;2019.0;4.0;3152204;Porteirinha;0;0;0;0;17827.0;;;
76205;2019.0;4.0;3157005;Salinas;0;0;0;0;20043.0;83.8;82.2;25.6
76206;2019.0;4.0;3163706;São Lourenço;0;0;0;0;22452.0;130.3;81.0;20.5
76207;2019.0;4.0;3170404;Unaí;0;0;0;0;39753.0;107.8;74.8;25.0
76208;2019.0;4.0;3201001;Boa Esperança;0;0;0;0;6011.0;150.2;71.2;25.4
76209;2019.0;4.0;3203700;Muniz Freire;0;0;0;0;9253.0;134.3;;
76210;2019.0;4.0;3204906;São Mateus;0;0;0;0;62132.0;66.6;;
76211;2019.0;4.0;3205309;Vitória;0;0;0;0;148278.0;194.2;77.8;27.3
76212;2019.0;4.0;3301504;Cordeiro;0;0;0;0;9635.0;41.1;;22.7
76213;2019.0;4.0;3301876;Iguaba Grande;0;0;0;0;21396.0;123.7;76.1;24.2
76214;2019.0;4.0;3302205;Itaperuna;0;0;0;0;49275.0;76.9;75.1;26.3
76215;2019.0;4.0;3304201;Resende;0;0;0;0;59324.0;178.7;;
76216;2019.0;4.0;3304300;Rio Bonito;0;0;0;0;25870.0;184.5;80.0;
76217;2019.0;4.0;3304607;Santa Maria Madalena;0;0;0;0;5510.0;43.6;;
76218;2019.0;4.0;3304706;Santo Antônio de Pádua;0;0;0;0;20120.0;6.7;;25.3
76219;2019.0;4.0;3304904;São Gonçalo;0;0;0;0;413779.0;139.6;83.7;27.0
76220;2019.0;4.0;3305802;Teresópolis;0;0;0;0;88293.0;90.4;;
76221;2019.0;4.0;3511102;Catanduva;0;0;0;0;52522.0;104.9;;24.6
76222;2019.0;4.0;3516200;Franca;0;0;0;0;151152.0;187.2;72.4;22.6
76223;2019.0;4.0;3548906;São Carlos;0;0;0;0;122473.0;23.0;;22.4
76224;2019.0;4.0;3549607;São José do Barreiro;0;0;0;0;2207.0;;;
76225;2019.0;4.0;3550902;São Simão;0;0;0;0;6420.0;152.3;74.1;22.8
76226;2019.0;4.0;3551009;São Vicente;0;0;0;0;146756.0;;92.4;23.5
76227;2019.0;4.0;3552205;Sorocaba;0;0;0;0;307419.0;175.6;81.3;23.1
76228;2019.0;4.0;3557105;Votuporanga;0;0;0;0;44051.0;91.6;79.4;24.5
76229;2019.0;4.0;4103008;Boa Esperança;0;0;0;0;1985.0;150.2;71.2;25.4
76230;2019.0;4.0;4104204;Campo Largo;0;0;0;0;58179.0;;;
76231;2019.0;4.0;4104907;Castro;0;0;0;0;30585.0;;;19.4
76232;2019.0;4.0;4106407;Cornélio Procópio;0;0;0;0;21294.0;;;
76233;2019.0;4.0;4106902;Curitiba;0;0;0;0;789846.0;119.3;81.5;19.9
76234;2019.0;4.0;4110052;Iguatu;0;0;0;0;1000.0;238.8;;
76235;2019.0;4.0;4110706;Irati;0;0;0;0;24578.0;177.3;88.9;19.0
76236;2019.0;4.0;4111407;Ivaí;0;0;0;0;5581.0;;;20.6
76237;2019.0;4.0;4113502;Loanda;0;0;0;0;9824.0;;;
76238;2019.0;4.0;4113700;Londrina;0;0;0;0;247287.0;28.9;78.7;24.0
76239;2019.0;4.0;4115200;Maringá;0;0;0;0;180117.0;60.1;70.4;24.1
76240;2019.0;4.0;4117602;Palmas;0;0;0;0;17370.0;227.7;78.6;27.3
76241;2019.0;4.0;4118204;Paranaguá;0;0;0;0;59236.0;132.4;83.5;24.2
76242;2019.0;4.0;4202537;Bom Jesus;0;0;0;0;1099.0;144.7;84.7;17.0
76243;2019.0;4.0;4205407;Florianópolis;0;0;0;0;285000.0;69.1;78.9;23.9
76244;2019.0;4.0;4207858;Irati;0;0;0;0;885.0;177.3;88.9;19.0
76245;2019.0;4.0;4216008;São Carlos;0;0;0;0;4576.0;23.0;;22.4
76246;2019.0;4.0;4300802;Antônio Prado;0;0;0;0;6179.0;;;
76247;2019.0;4.0;4301602;Bagé;0;0;0;0;53716.0;122.4;76.6;19.2
76248;2019.0;4.0;4302303;Bom Jesus;0;0;0;0;5436.0;144.7;84.7;17.0
76249;2019.0;4.0;4303608;Cambará do Sul;0;0;0;0;3343.0;167.6;91.4;16.5
76250;2019.0;4.0;4305108;Caxias do Sul;0;0;0;0;220438.0;187.2;85.7;18.5
76251;2019.0;4.0;4305587;Colinas;0;0;0;0;1137.0;160.4;86.1;26.4
76252;2019.0;4.0;4306106;Cruz Alta;0;0;0;0;27132.0;;;21.1
76253;2019.0;4.0;4306908;Encruzilhada do Sul;0;0;0;0;12905.0;186.3;82.5;19.2
76254;2019.0;4.0;4311304;Lagoa Vermelha;0;0;0;0;12860.0;121.9;81.2;18.6
76255;2019.0;4.0;4314100;Passo Fundo;0;0;0;0;95786.0;107.2;;
76256;2019.0;4.0;4314407;Pelotas;0;0;0;0;166058.0;85.6;87.3;19.6
76257;2019.0;4.0;4314902;Porto Alegre;0;0;0;0;687679.0;241.1;81.0;22.0
76258;2019.0;4.0;4315008;Porto Lucena;0;0;0;0;2396.0;;;
76259;2019.0;4.0;4316907;Santa Maria;0;0;0;0;132595.0;210.4;85.5;20.8
76260;2019.0;4.0;4317301;Santa Vitória do Palmar;0;0;0;0;20837.0;37.1;78.4;18.8
76261;2019.0;4.0;4318903;São Luiz Gonzaga;0;0;0;0;15676.0;183.6;78.7;22.0
76262;2019.0;4.0;4321501;Torres;0;0;0;0;32149.0;199.1;86.0;22.2
76263;2019.0;4.0;4321907;Três Passos;0;0;0;0;11224.0;;;
76264;2019.0;4.0;5002100;Bela Vista;0;0;0;0;9239.0;;;
76265;2019.0;4.0;5002803;Caracol;0;0;0;0;2478.0;28.7;;
76266;2019.0;4.0;5006309;Paranaíba;0;0;0;0;20136.0;89.0;71.5;
76267;2019.0;4.0;5102702;Canarana;0;0;0;0;10048.0;224.5;82.8;25.9
76268;2019.0;4.0;5103403;Cuiabá;0;0;0;0;279657.0;272.1;78.9;27.1
76269;2019.0;4.0;5103502;Diamantino;0;0;0;0;9548.0;217.2;88.2;26.2
76270;2019.0;4.0;5105606;Matupá;0;0;0;0;8017.0;115.9;85.9;26.4
76271;2019.0;4.0;5107008;Poxoréu;0;0;0;0;11361.0;204.8;85.6;25.9
76272;2019.0;4.0;5107206;Rio Branco;0;0;0;0;2227.0;250.2;87.4;26.4
76273;2019.0;4.0;5201702;Aragarças;0;0;0;0;8080.0;145.4;75.3;26.7
76274;2019.0;4.0;5205109;Catalão;0;0;0;0;49953.0;100.5;72.2;24.4
76275;2019.0;4.0;5208004;Formosa;0;0;0;0;50308.0;124.0;74.8;23.7
76276;2019.0;4.0;5208103;Formoso;0;0;0;0;2410.0;152.8;72.3;
76277;2019.0;4.0;5208707;Goiânia;0;0;0;0;655531.0;213.1;70.2;25.2
76278;2019.0;4.0;5210109;Ipameri;0;0;0;0;12563.0;70.3;75.4;23.9
76279;2019.0;4.0;5211909;Jataí;0;0;0;0;45373.0;164.5;79.2;24.0
76280;2019.0;4.0;5212501;Luziânia;0;0;0;0;92912.0;;;
76281;2019.0;4.0;5217302;Pirenópolis;0;0;0;0;15028.0;177.9;79.3;23.9
76282;2019.0;4.0;5218003;Porangatu;0;0;0;0;19420.0;;;
76283;2019.0;4.0;5218300;Posse;0;0;0;0;14962.0;131.3;72.3;25.0
76284;2019.0;4.0;5218805;Rio Verde;0;0;0;0;90664.0;92.4;78.5;23.7
76285;2019.0;4.0;5220405;São Simão;0;0;0;0;8262.0;152.3;74.1;22.8
76286;2019.0;4.0;5300108;Brasília;0;0;0;0;1172689.0;311.9;78.2;21.9
76287;2019.0;5.0;1200401;Rio Branco;0;0;0;0;148826.0;75.0;87.0;25.2
76288;2019.0;5.0;1200609;Tarauacá;0;0;0;0;13618.0;95.4;82.8;26.1
76289;2019.0;5.0;1300409;Barcelos;0;0;0;0;5446.0;322.4;97.6;26.3
76290;2019.0;5.0;1300607;Benjamin Constant;0;0;0;0;9094.0;175.6;90.5;26.8
76291;2019.0;5.0;1301308;Codajás;0;0;0;0;6655.0;255.5;94.7;26.6
76292;2019.0;5.0;1301407;Eirunepé;0;0;0;0;9680.0;214.0;86.4;26.3
76293;2019.0;5.0;1301605;Fonte Boa;0;0;0;0;6053.0;215.6;86.5;26.5
76294;2019.0;5.0;1301902;Itacoatiara;0;0;0;0;35124.0;447.0;84.7;27.1
76295;2019.0;5.0;1302405;Lábrea;0;0;0;0;13474.0;114.6;87.6;27.0
76296;2019.0;5.0;1302603;Manaus;0;0;0;0;738012.0;313.4;82.5;27.4
76297;2019.0;5.0;1302702;Manicoré;0;0;0;0;14248.0;216.3;84.9;27.3
76298;2019.0;5.0;1304203;Tefé;0;0;0;0;21101.0;306.0;83.9;
76299;2019.0;5.0;1400100;Boa Vista;0;0;0;0;133020.0;416.5;83.9;27.1
76300;2019.0;5.0;1400209;Caracaraí;0;0;0;0;8631.0;619.0;86.7;26.7
76301;2019.0;5.0;1500602;Altamira;0;0;0;0;54274.0;292.1;81.2;
76302;2019.0;5.0;1501402;Belém;0;0;0;0;528989.0;349.0;87.7;27.1
76303;2019.0;5.0;1501451;Belterra;0;0;0;0;7597.0;330.8;92.0;26.0
76304;2019.0;5.0;1501808;Breves;0;0;0;0;28115.0;238.6;85.7;27.0
76305;2019.0;5.0;1502103;Cametá;0;0;0;0;39905.0;384.8;88.8;27.3
76306;2019.0;5.0;1502707;Conceição do Araguaia;0;0;0;0;19636.0;59.6;76.0;28.5
76307;2019.0;5.0;1503606;Itaituba;0;0;0;0;46002.0;319.1;87.3;27.3
76308;2019.0;5.0;1504208;Marabá;0;0;0;0;106660.0;101.2;80.5;28.0
76309;2019.0;5.0;1504802;Monte Alegre;0;0;0;0;24608.0;219.2;83.6;26.6
76310;2019.0;5.0;1505106;Óbidos;0;0;0;0;19117.0;152.2;86.5;27.0
76311;2019.0;5.0;1505908;Porto de Moz;0;0;0;0;10520.0;305.5;84.3;27.5
76312;2019.0;5.0;1507300;São Félix do Xingu;0;0;0;0;26484.0;106.0;80.8;
76313;2019.0;5.0;1507904;Soure;0;0;0;0;9360.0;196.9;87.2;27.9
76314;2019.0;5.0;1508035;Tracuateua;0;0;0;0;10705.0;548.8;89.8;26.5
76315;2019.0;5.0;1508100;Tucuruí;0;0;0;0;34412.0;260.6;81.9;27.4
76316;2019.0;5.0;1600105;Amapá;0;0;0;0;2579.0;;;
76317;2019.0;5.0;1600303;Macapá;0;0;0;0;149531.0;476.5;85.6;27.2
76318;2019.0;5.0;1702109;Araguaína;0;0;0;0;72039.0;63.7;77.8;26.4
76319;2019.0;5.0;1709500;Gurupi;0;0;0;0;36801.0;;;
76320;2019.0;5.0;1716505;Pedro Afonso;0;0;0;0;5847.0;115.4;79.6;27.4
76321;2019.0;5.0;1716604;Peixe;0;0;0;0;5346.0;8.6;73.3;27.1
76322;2019.0;5.0;1718204;Porto Nacional;0;0;0;0;29950.0;34.9;71.5;28.6
76323;2019.0;5.0;1720903;Taguatinga;0;0;0;0;6680.0;19.6;60.5;26.9
76324;2019.0;5.0;1721000;Palmas;0;0;0;0;129424.0;92.0;71.5;28.1
76325;2019.0;5.0;2100501;Alto Parnaíba;0;0;0;0;4381.0;75.3;75.6;26.8
76326;2019.0;5.0;2101202;Bacabal;0;0;0;0;38964.0;91.1;73.3;
76327;2019.0;5.0;2101400;Balsas;0;0;0;0;36996.0;57.4;68.0;27.6
76328;2019.0;5.0;2101608;Barra do Corda;0;0;0;0;36839.0;63.3;79.9;27.5
76329;2019.0;5.0;2102804;Carolina;0;0;0;0;9989.0;77.4;78.7;27.6
76330;2019.0;5.0;2103000;Caxias;0;0;0;0;60143.0;193.9;78.3;
76331;2019.0;5.0;2103208;Chapadinha;0;0;0;0;31620.0;241.3;84.1;27.1
76332;2019.0;5.0;2103505;Colinas;0;0;0;0;16331.0;70.0;83.7;26.3
76333;2019.0;5.0;2105302;Imperatriz;0;0;0;0;110137.0;71.8;79.6;28.2
76334;2019.0;5.0;2111300;São Luís;0;0;0;0;406974.0;226.7;;
76335;2019.0;5.0;2112407;Turiaçu;0;0;0;0;11177.0;267.0;87.0;27.0
76336;2019.0;5.0;2114007;Zé Doca;0;0;0;0;16234.0;222.0;80.5;27.5
76337;2019.0;5.0;2200202;Água Branca;0;0;0;0;7530.0;15.8;76.4;25.0
76338;2019.0;5.0;2201903;Bom Jesus;0;0;0;0;12197.0;269.7;89.7;14.8
76339;2019.0;5.0;2202505;Caracol;0;0;0;0;4510.0;34.5;;
76340;2019.0;5.0;2203909;Floriano;0;0;0;0;26074.0;105.4;75.8;27.4
76341;2019.0;5.0;2207801;Paulistana;0;0;0;0;10470.0;32.8;74.0;27.3
76342;2019.0;5.0;2208007;Picos;0;0;0;0;36224.0;30.8;63.4;27.2
76343;2019.0;5.0;2208403;Piripiri;0;0;0;0;26741.0;123.3;84.3;27.0
76344;2019.0;5.0;2210003;São João do Piauí;0;0;0;0;9739.0;60.8;61.3;27.7
76345;2019.0;5.0;2211001;Teresina;0;0;0;0;355470.0;56.8;;
76346;2019.0;5.0;2301901;Barbalha;0;0;0;0;29531.0;117.3;91.7;25.2
76347;2019.0;5.0;2304400;Fortaleza;0;0;0;0;1034611.0;353.4;84.6;27.1
76348;2019.0;5.0;2305100;Guaramiranga;0;0;0;0;3389.0;224.8;92.0;21.5
76349;2019.0;5.0;2305506;Iguatu;0;0;0;0;44117.0;88.4;;
76350;2019.0;5.0;2307304;Juazeiro do Norte;0;0;0;0;113276.0;;;
76351;2019.0;5.0;2308708;Morada Nova;0;0;0;0;28744.0;90.9;87.2;26.7
76352;2019.0;5.0;2311306;Quixadá;0;0;0;0;36341.0;;;
76353;2019.0;5.0;2311405;Quixeramobim;0;0;0;0;34179.0;63.6;78.5;26.8
76354;2019.0;5.0;2312908;Sobral;0;0;0;0;84238.0;125.2;85.1;26.1
76355;2019.0;5.0;2313302;Tauá;0;0;0;0;27061.0;23.2;72.6;26.1
76356;2019.0;5.0;2314102;Viçosa do Ceará;0;0;0;0;22760.0;;;
76357;2019.0;5.0;2401008;Apodi;0;0;0;0;16745.0;107.8;80.6;26.8
76358;2019.0;5.0;2401701;Bom Jesus;0;0;0;0;4469.0;269.7;89.7;14.8
76359;2019.0;5.0;2403004;Cruzeta;0;0;0;0;3639.0;93.9;73.9;27.3
76360;2019.0;5.0;2407104;Macaíba;0;0;0;0;38169.0;;;
76361;2019.0;5.0;2407807;Monte Alegre;0;0;0;0;10024.0;219.2;83.6;26.6
76362;2019.0;5.0;2408102;Natal;0;0;0;0;337029.0;206.7;79.6;27.6
76363;2019.0;5.0;2408300;Nova Cruz;0;0;0;0;14199.0;;;
76364;2019.0;5.0;2409332;Santa Maria;0;0;0;0;2208.0;260.2;90.5;18.1
76365;2019.0;5.0;2411205;Santa Cruz;0;0;0;0;17091.0;95.8;;
76366;2019.0;5.0;2413003;São Vicente;0;0;0;0;3039.0;;90.5;21.7
76367;2019.0;5.0;2413508;Serrinha;0;0;0;0;3098.0;52.8;84.7;
76368;2019.0;5.0;2500106;Água Branca;0;0;0;0;4434.0;15.8;76.4;25.0
